Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
0.8269129412123679,-0.7372811260574745,-0.592146418250028,0.43255038682844993,-0.4734077150443572,-0.502163150309584,-0.568517822739057,0.0
-1.565227843236308,1.3548127140605801,0.6384320620795636,0.43255038682844993,-0.4734077150443572,0.7864036649273338,1.0046169039153081,1.0
0.8269129412123679,1.3548127140605801,-0.2845017981676301,-0.47427880252306825,-0.4734077150443572,-0.4885798613845851,-0.568517822739057,1.0
-1.565227843236308,1.3548127140605801,0.4076985970177652,0.43255038682844993,-0.4734077150443572,0.4204940356190921,-0.568517822739057,1.0
0.8269129412123679,-0.7372811260574745,0.4076985970177652,-0.47427880252306825,-0.4734077150443572,-0.4860644382203688,-0.568517822739057,0.0
0.8269129412123679,-0.7372811260574745,-7.481515705205103e-06,-0.47427880252306825,-0.4734077150443572,-0.47784807114299604,2.5777516305696735,0.0
-1.565227843236308,-0.7372811260574745,1.8690105424091552,-0.47427880252306825,-0.4734077150443572,0.3955913616462757,-0.568517822739057,0.0
0.8269129412123679,-0.7372811260574745,-2.1303695186620173,2.2462087655314864,0.7671990082964368,-0.22395733299434076,-0.568517822739057,0.0
0.8269129412123679,1.3548127140605801,-0.20759064314703063,-0.47427880252306825,2.0078057316372306,-0.42401801159053687,-0.568517822739057,1.0
-0.36915745101197,1.3548127140605801,-1.2074356584148238,0.43255038682844993,-0.4734077150443572,-0.04293138302061729,1.0046169039153081,1.0
0.8269129412123679,1.3548127140605801,-1.9765472086208185,0.43255038682844993,0.7671990082964368,-0.31199714374190995,-0.568517822739057,1.0
-1.565227843236308,1.3548127140605801,2.176655162491553,-0.47427880252306825,-0.4734077150443572,-0.1137818291075176,-0.568517822739057,1.0
0.8269129412123679,-0.7372811260574745,-0.745968728291227,-0.47427880252306825,-0.4734077150443572,-0.4860644382203688,-0.568517822739057,0.0
0.8269129412123679,-0.7372811260574745,0.715343217100163,0.43255038682844993,5.729625901659612,-0.018698825823680567,-0.568517822739057,0.0
0.8269129412123679,1.3548127140605801,-1.2074356584148238,-0.47427880252306825,-0.4734077150443572,-0.49000460319061406,-0.568517822739057,0.0
-0.36915745101197,1.3548127140605801,1.9459216974297546,-0.47427880252306825,-0.4734077150443572,-0.32608352881444563,-0.568517822739057,1.0
0.8269129412123679,-0.7372811260574745,-2.1303695186620173,3.1530379548830045,0.7671990082964368,-0.061964096571738,2.5777516305696735,0.0
-0.36915745101197,-0.7372811260574745,-7.481515705205103e-06,-0.47427880252306825,-0.4734077150443572,-0.38645368475563596,-0.568517822739057,1.0
0.8269129412123679,1.3548127140605801,0.10005397693536726,0.43255038682844993,-0.4734077150443572,-0.2858367581869854,-0.568517822739057,0.0
0.8269129412123679,1.3548127140605801,-7.481515705205103e-06,-0.47427880252306825,-0.4734077150443572,-0.5026662368615429,1.0046169039153081,1.0
-0.36915745101197,-0.7372811260574745,0.4076985970177652,-0.47427880252306825,-0.4734077150443572,-0.12484967567714458,-0.568517822739057,0.0
-0.36915745101197,-0.7372811260574745,0.3307874419971657,-0.47427880252306825,-0.4734077150443572,-0.38645368475563596,-0.568517822739057,1.0
0.8269129412123679,1.3548127140605801,-1.1305245033942244,-0.47427880252306825,-0.4734077150443572,-0.48648301651805803,2.5777516305696735,1.0
-1.565227843236308,-0.7372811260574745,-0.13067948812643115,-0.47427880252306825,-0.4734077150443572,0.06632248480329142,-0.568517822739057,1.0
0.8269129412123679,1.3548127140605801,-1.6689025885384206,2.2462087655314864,0.7671990082964368,-0.22395733299434076,-0.568517822739057,0.0
0.8269129412123679,1.3548127140605801,0.6384320620795636,0.43255038682844993,5.729625901659612,-0.01643492194649905,-0.568517822739057,1.0
0.8269129412123679,-0.7372811260574745,-7.481515705205103e-06,-0.47427880252306825,-0.4734077150443572,-0.5026662368615429,1.0046169039153081,0.0
-1.565227843236308,-0.7372811260574745,-0.8228798833118264,2.2462087655314864,2.0078057316372306,4.64439264367689,-0.568517822739057,0.0
0.8269129412123679,1.3548127140605801,-7.481515705205103e-06,-0.47427880252306825,-0.4734077150443572,-0.48950151663865527,2.5777516305696735,1.0
0.8269129412123679,-0.7372811260574745,-7.481515705205103e-06,-0.47427880252306825,-0.4734077150443572,-0.48916746578639136,-0.568517822739057,0.0
-1.565227843236308,-0.7372811260574745,0.7922543721207626,-0.47427880252306825,-0.4734077150443572,-0.09022134618434532,1.0046169039153081,0.0
-1.565227843236308,1.3548127140605801,-7.481515705205103e-06,0.43255038682844993,-0.4734077150443572,2.300436775351555,1.0046169039153081,1.0
0.8269129412123679,1.3548127140605801,-7.481515705205103e-06,-0.47427880252306825,-0.4734077150443572,-0.492101457652719,2.5777516305696735,1.0
-0.36915745101197,-0.7372811260574745,2.7919444026563487,-0.47427880252306825,-0.4734077150443572,-0.4367621480399612,-0.568517822739057,0.0
